0.115982 0.648198
0.22787 0.106008

0.115982 0.648198
0.142899 0.816849

0.115982 0.648198
0.115982 0.648198

0.115982 0.648198
0.155111 0.101087

0.177541 0.621885
0.142899 0.816849

0.177541 0.621885
0.177541 0.621885

0.266528 0.291068
0.0663235 0.0179846

0.266528 0.291068
0.266528 0.291068

0.0148373 0.832975
0.0148373 0.832975

0.0148373 0.832975
0.17852 0.125791

0.156782 0.931894
0.169114 0.772518

0.156782 0.931894
0.156782 0.931894

0.552362 0.652794
0.552362 0.652794

0.552362 0.652794
0.49895 0.539748

0.186103 0.349342
0.272532 0.224964

0.186103 0.349342
0.0432917 0.635879

0.186103 0.349342
0.263109 0.29328

0.186103 0.349342
0.186103 0.349342

0.186103 0.349342
0.274609 0.200322

0.992697 0.188675
0.992697 0.188675

0.201276 0.241447
0.000572952 0.241482

0.201276 0.241447
0.201276 0.241447

0.201276 0.241447
0.165544 0.144337

0.178214 0.995473
0.178214 0.995473

0.266071 0.129907
0.132418 0.334653

0.266071 0.129907
0.274609 0.200322

0.266071 0.129907
0.102925 0.126982

0.266071 0.129907
0.266071 0.129907

0.266071 0.129907
0.272532 0.224964

0.544608 0.10729
0.134776 0.0267463

0.544608 0.10729
0.301141 0.0569045

0.544608 0.10729
0.544608 0.10729

0.544608 0.10729
0.37746 0.162226

0.238124 0.168256
0.0236275 0.659694

0.238124 0.168256
0.238124 0.168256

0.000572952 0.241482
0.0482286 0.571018

0.000572952 0.241482
0.165544 0.144337

0.000572952 0.241482
0.201276 0.241447

0.000572952 0.241482
0.000572952 0.241482

0.0190442 0.256317
0.00585811 0.0942282

0.0190442 0.256317
0.125155 0.284109

0.0190442 0.256317
0.253584 0.39905

0.0190442 0.256317
0.0190442 0.256317

0.0190442 0.256317
0.0780524 0.642569

0.308505 0.274517
0.308505 0.274517

0.165544 0.144337
0.104957 0.503896

0.165544 0.144337
0.201276 0.241447

0.165544 0.144337
0.165544 0.144337

0.165544 0.144337
0.000572952 0.241482

0.519903 0.756874
0.519903 0.756874

0.204898 0.13124
0.204898 0.13124

0.227194 0.882708
0.280198 0.877608

0.227194 0.882708
0.227194 0.882708

0.227194 0.882708
0.238385 0.971947

0.65047 0.581009
0.65047 0.581009

0.620652 0.930354
0.620652 0.930354

0.063161 0.86549
0.104957 0.503896

0.063161 0.86549
0.208571 0.712183

0.063161 0.86549
0.063161 0.86549

0.527783 0.546185
0.527783 0.546185

0.685691 0.561961
0.685691 0.561961

0.22787 0.106008
0.0382322 0.496014

0.22787 0.106008
0.22787 0.106008

0.22787 0.106008
0.155111 0.101087

0.0133242 0.965047
0.0486937 0.884892

0.0133242 0.965047
0.0148373 0.832975

0.0133242 0.965047
0.0133242 0.965047

0.0133242 0.965047
0.131357 0.249841

0.0456318 0.579643
0.142775 0.118366

0.0456318 0.579643
0.0877783 0.405945

0.0456318 0.579643
0.0456318 0.579643

0.0456318 0.579643
0.17723 0.634181

0.0456318 0.579643
0.361819 0.170764

0.966514 0.190475
0.991017 0.0858709

0.966514 0.190475
0.966514 0.190475

0.223836 0.306635
0.0607897 0.316866

0.223836 0.306635
0.223836 0.306635

0.489914 0.6062
0.489914 0.6062

0.138095 0.380837
0.0607897 0.316866

0.138095 0.380837
0.138095 0.380837

0.234435 0.0938012
0.264426 0.190205

0.234435 0.0938012
0.234435 0.0938012

0.234435 0.0938012
0.238171 0.252412

0.234435 0.0938012
0.17989 0.158381

0.0180194 0.0637771
0.0263788 0.302082

0.0180194 0.0637771
0.264426 0.190205

0.0180194 0.0637771
0.0180194 0.0637771

0.454606 0.15639
0.160289 0.119145

0.454606 0.15639
0.454606 0.15639

0.0317594 0.156502
0.300267 0.181985

0.0317594 0.156502
0.266528 0.291068

0.0317594 0.156502
0.0663235 0.0179846

0.0317594 0.156502
0.0317594 0.156502

0.945958 0.351147
0.945958 0.351147

0.416148 0.00651713
0.160289 0.119145

0.416148 0.00651713
0.560039 0.0482373

0.416148 0.00651713
0.416148 0.00651713

0.133319 0.10453
0.0750278 0.266937

0.133319 0.10453
0.0951654 0.273423

0.133319 0.10453
0.206442 0.291302

0.133319 0.10453
0.133319 0.10453

0.133319 0.10453
0.160289 0.119145

0.101612 0.0223771
0.0442394 0.386771

0.101612 0.0223771
0.0199515 0.0280954

0.101612 0.0223771
0.101612 0.0223771

0.101612 0.0223771
